,CSV File Paths,Max_err,Max_sqr_err,MSE,MSQRT
1158,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_18_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,27.021804809570312,730.1779351665173,21.760497857128982,4.664814879191776
1217,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_45_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_45_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,27.16571044921875,737.9758242107928,24.2106698966352,4.920433913450642
1193,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_35_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_45_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,37.552001953125,1410.1528506875038,38.38230522361987,6.19534544828776
1164,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_25_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_18_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,18.83056640625,354.59023118019104,57.15046593070539,7.559792717443077
1231,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_75_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,32.78363037109375,1074.7664203085005,63.92893312028102,7.99555708629993
1220,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_45_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_8_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,75.8524169921875,5753.589163556695,68.86305666866437,8.298376749019315
1212,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_45_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_18_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,70.8623046875,5021.4662256240845,79.14707416142508,8.896464138152027
1237,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_75_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_25_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,26.4017333984375,697.0515264421701,82.94905937849249,9.107637420236518
1252,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_8_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_40_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,29.1077880859375,847.2633272558451,133.8737284430986,11.570381516747778
1222,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_10_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,43.9085693359375,1927.962461128831,162.85845067032153,12.761600631203029
1242,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_75_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,16.184814453125,261.9482188820839,166.91932665263826,12.919726260747101
1190,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_35_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_30_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,81.6446533203125,6665.849415794015,170.19244550545423,13.045782671248752
1191,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_35_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_35_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,35.00128173828125,1225.0897233225405,179.76192814812123,13.40753251527369
1224,./Mdl/GRU_Reg_Gru_Reg_Grid/NN_Arch_GRU_U_60_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_Arch_GRU_U_18_Reg_True_L1_0.001_L2_0.001_Drop_False_rate_0.2_.csv,96.991455078125,9407.34235817194,199.99663862427107,14.142016780653002
